row_id	Order_ID	Order_Date	Ship_Date	Ship_Mode	Product_ID	Customer_ID
7171	GM-14440	Gary McGarr	Consumer	United States	New York City	New York	10009	East	US-2017-168613	US-2017-168613
7214	MC-17275	Marc Crier	Consumer	United States	Camarillo	California	93010	West	CA-2017-154949	CA-2017-154949
7238	EA-14035	Erin Ashbrook	Corporate	United States	Philadelphia	Pennsylvania	19143	East	CA-2016-164924	CA-2016-164924
7262	GZ-14545	George Zrebassa	Corporate	United States	Thousand Oaks	California	91360	West	CA-2017-137001	CA-2017-137001
7306	MG-18145	Mike Gockenbach	Consumer	United States	Plano	Texas	75023	Central	CA-2014-137274	CA-2014-137274
7310	MM-18280	Muhammed MacIntyre	Corporate	United States	New York City	New York	10024	East	CA-2017-112172	CA-2017-112172
7490	AA-10645	Anna Andreadi	Consumer	United States	San Diego	California	92105	West	CA-2017-157196	CA-2017-157196
7538	GT-14710	Greg Tran	Consumer	United States	San Francisco	California	94109	West	CA-2016-106460	CA-2016-106460
7663	SC-20575	Sonia Cooley	Consumer	United States	Los Angeles	California	90036	West	US-2017-141509	US-2017-141509
7708	SV-20815	Stuart Van	Corporate	United States	Orem	Utah	84057	West	CA-2017-100237	CA-2017-100237
7715	JB-15925	Joni Blumstein	Consumer	United States	Los Angeles	California	90032	West	CA-2014-150203	CA-2014-150203
7735	GM-14500	Gene McClure	Consumer	United States	Seattle	Washington	98103	West	CA-2017-134418	CA-2017-134418
7763	SL-20155	Sara Luxemburg	Home Office	United States	Salem	Oregon	97301	West	CA-2017-156391	CA-2017-156391
7780	RF-19840	Roy Franz sisch	Consumer	United States	Chesapeake	Virginia	23320	South	CA-2016-139381	CA-2016-139381
7919	JP-16135	Julie Prescott	Home Office	United States	San Diego	California	92024	West	CA-2015-152513	CA-2015-152513
8030	JF-15565	Jill Fjeld	Consumer	United States	San Antonio	Texas	78207	Central	CA-2016-166373	CA-2016-166373
8109	EG-13900	Emily Grady	Consumer	United States	Philadelphia	Pennsylvania	19140	East	US-2017-167570	US-2017-167570
8115	LW-16825	Laurel Workman	Corporate	United States	Pasadena	Texas	77506	Central	CA-2017-144820	CA-2017-144820
8320	EM-14065	Erin Mull	Consumer	United States	New York City	New York	10009	East	CA-2017-133620	CA-2017-133620
8382	AC-10660	Anna Chung	Consumer	United States	San Francisco	California	94109	West	CA-2016-134544	CA-2016-134544
8426	EB-13750	Edward Becker	Corporate	United States	Cincinnati	Ohio	45231	East	CA-2016-137652	CA-2016-137652
8477	TW-21025	Tamara Willingham	Home Office	United States	Mesa	Arizona	85204	West	CA-2017-134880	CA-2017-134880
8478	BF-11020	Barry Franz sisch	Corporate	United States	New York City	New York	10024	East	CA-2015-145758	CA-2015-145758
8480	SW-20245	Scot Wooten	Consumer	United States	Los Angeles	California	90036	West	US-2016-119270	US-2016-119270
8482	DP-13390	Dennis Pardue	Home Office	United States	Philadelphia	Pennsylvania	19120	East	CA-2016-138583	CA-2016-138583
8492	AT-10735	Annie Thurman	Consumer	United States	Los Angeles	California	90049	West	CA-2017-106824	CA-2017-106824
8530	ME-17320	Maria Etezadi	Home Office	United States	Los Angeles	California	90008	West	CA-2017-137624	CA-2017-137624
8614	PF-19165	Philip Fox	Consumer	United States	Oakland	California	94601	West	CA-2016-138233	CA-2016-138233
8667	CJ-11875	Carl Jackson	Corporate	United States	Philadelphia	Pennsylvania	19140	East	CA-2016-163951	CA-2016-163951
8712	EJ-14155	Eva Jacobs	Consumer	United States	San Diego	California	92037	West	CA-2014-105648	CA-2014-105648
8820	EB-14170	Evan Bailliet	Consumer	United States	Austin	Texas	78745	Central	CA-2015-142930	CA-2015-142930
8889	ML-17755	Max Ludwig	Home Office	United States	Stockton	California	95207	West	CA-2017-103968	CA-2017-103968
8893	LC-16960	Lindsay Castell	Home Office	United States	San Diego	California	92037	West	CA-2015-111038	CA-2015-111038
8908	AY-10555	Andy Yotov	Corporate	United States	San Francisco	California	94110	West	CA-2016-139934	CA-2016-139934
8956	HG-14965	Henry Goldwyn	Corporate	United States	San Diego	California	92024	West	CA-2014-126480	CA-2014-126480
8966	CC-12370	Christopher Conant	Consumer	United States	Houston	Texas	77070	Central	CA-2017-106691	CA-2017-106691
9010	CS-11860	Cari Schnelling	Consumer	United States	Fairfield	Ohio	45014	East	CA-2017-106047	CA-2017-106047
9039	HZ-14950	Henia Zydlo	Consumer	United States	Houston	Texas	77095	Central	CA-2017-157420	CA-2017-157420
9056	CC-12670	Craig Carreira	Consumer	United States	Seattle	Washington	98103	West	CA-2015-128993	CA-2015-128993
9069	BM-11140	Becky Martin	Consumer	United States	Des Moines	Washington	98198	West	CA-2016-106278	CA-2016-106278
9089	RR-19525	Rick Reed	Corporate	United States	Cary	North Carolina	27511	South	CA-2015-150308	CA-2015-150308
9146	TP-21130	Theone Pippenger	Consumer	United States	Naperville	Illinois	60540	Central	CA-2015-126970	CA-2015-126970
9285	MK-17905	Michael Kennedy	Corporate	United States	Franklin	Wisconsin	53132	Central	CA-2014-161032	CA-2014-161032
9402	LP-17080	Liz Pelletier	Consumer	United States	Tucson	Arizona	85705	West	CA-2014-159814	CA-2014-159814
9427	AH-10585	Angele Hood	Consumer	United States	Seattle	Washington	98105	West	CA-2016-160479	CA-2016-160479
9438	CD-11920	Carlos Daly	Consumer	United States	Oceanside	California	92054	West	CA-2017-107853	CA-2017-107853
9484	AB-10255	Alejandro Ballentine	Home Office	United States	Los Angeles	California	90008	West	CA-2014-122679	CA-2014-122679
9585	HJ-14875	Heather Jas	Home Office	United States	Detroit	Michigan	48234	Central	CA-2017-132584	CA-2017-132584
9601	EB-13705	Ed Braxton	Corporate	United States	Mansfield	Texas	76063	Central	CA-2017-107797	CA-2017-107797
9724	TW-21025	Tamara Willingham	Home Office	United States	New York City	New York	10011	East	CA-2014-101364	CA-2014-101364
9896	MM-17920	Michael Moore	Consumer	United States	Chicago	Illinois	60623	Central	CA-2014-115049	CA-2014-115049
9922	AT-10435	Alyssa Tate	Home Office	United States	Akron	Ohio	44312	East	CA-2014-111360	CA-2014-111360
9945	RD-19660	Robert Dilbeck	Home Office	United States	Seattle	Washington	98103	West	CA-2015-145415	CA-2015-145415
2153	AR-10540	Andy Reiter	Consumer	United States	Quincy	Massachusetts	2169	East	CA-2015-123505	CA-2015-123505
2197	AG-10390	Allen Goldenen	Consumer	United States	Knoxville	Tennessee	37918	South	CA-2016-136483	CA-2016-136483
2262	MW-18220	Mitch Webber	Consumer	United States	New York City	New York	10035	East	US-2015-137960	US-2015-137960
2331	LA-16780	Laura Armstrong	Corporate	United States	Los Angeles	California	90004	West	CA-2016-155187	CA-2016-155187
2432	HM-14860	Harry Marie	Corporate	United States	Seattle	Washington	98103	West	CA-2017-129805	CA-2017-129805
2482	AH-10210	Alan Hwang	Consumer	United States	Seattle	Washington	98105	West	CA-2017-147956	CA-2017-147956
2493	JM-15865	John Murray	Consumer	United States	Jamestown	New York	14701	East	CA-2014-144624	CA-2014-144624
2542	KD-16615	Ken Dana	Corporate	United States	Scottsdale	Arizona	85254	West	CA-2016-144792	CA-2016-144792
2607	MG-17890	Michael Granlund	Home Office	United States	San Diego	California	92024	West	CA-2016-154053	CA-2016-154053
2705	JD-16015	Joy Daniels	Consumer	United States	New York City	New York	10009	East	CA-2017-156818	CA-2017-156818
2850	AJ-10780	Anthony Jacobs	Corporate	United States	Palm Coast	Florida	32137	South	CA-2016-123617	CA-2016-123617
2856	RB-19360	Raymond Buch	Consumer	United States	Sioux Falls	South Dakota	57103	Central	CA-2017-169810	CA-2017-169810
2898	EB-13975	Erica Bern	Corporate	United States	Charlotte	North Carolina	28205	South	US-2016-164630	US-2016-164630
2906	CS-12400	Christopher Schild	Home Office	United States	Seattle	Washington	98115	West	CA-2014-127586	CA-2014-127586
3149	RD-19810	Ross DeVincentis	Home Office	United States	New York City	New York	10035	East	CA-2016-120558	CA-2016-120558
3349	AH-10195	Alan Haines	Corporate	United States	Chicago	Illinois	60623	Central	CA-2017-154732	CA-2017-154732
3382	SP-20620	Stefania Perrino	Corporate	United States	Tampa	Florida	33614	South	US-2017-162208	US-2017-162208
3554	FH-14275	Frank Hawley	Corporate	United States	Philadelphia	Pennsylvania	19120	East	CA-2017-107832	CA-2017-107832
3656	CP-12340	Christine Phan	Corporate	United States	Jacksonville	Florida	32216	South	CA-2017-168102	CA-2017-168102
3758	LC-16870	Lena Cacioppo	Consumer	United States	Newark	Ohio	43055	East	CA-2016-111283	CA-2016-111283
3853	GT-14755	Guy Thornton	Consumer	United States	Rockford	Illinois	61107	Central	CA-2017-130526	CA-2017-130526
3885	DW-13195	David Wiener	Corporate	United States	Knoxville	Tennessee	37918	South	CA-2014-152849	CA-2014-152849
3895	TC-21475	Tony Chapman	Home Office	United States	Bolingbrook	Illinois	60440	Central	US-2014-112200	US-2014-112200
3945	DO-13435	Denny Ordway	Consumer	United States	Los Angeles	California	90036	West	CA-2016-133144	CA-2016-133144
3965	PW-19240	Pierre Wener	Consumer	United States	Philadelphia	Pennsylvania	19140	East	CA-2016-120257	CA-2016-120257
4037	FH-14350	Fred Harton	Consumer	United States	Chicago	Illinois	60623	Central	CA-2015-148859	CA-2015-148859
4093	JM-15865	John Murray	Consumer	United States	Akron	Ohio	44312	East	CA-2017-166576	CA-2017-166576
4104	RB-19465	Rick Bensley	Home Office	United States	Fremont	Nebraska	68025	Central	CA-2017-137456	CA-2017-137456
4147	TP-21415	Tom Prescott	Consumer	United States	Freeport	New York	11520	East	CA-2015-136196	CA-2015-136196
4159	SM-20950	Suzanne McNair	Corporate	United States	Chicago	Illinois	60610	Central	CA-2014-126907	CA-2014-126907
4262	CC-12475	Cindy Chapman	Consumer	United States	Moorhead	Minnesota	56560	Central	CA-2017-158344	CA-2017-158344
4303	DE-13255	Deanra Eno	Home Office	United States	Lakewood	Ohio	44107	East	CA-2014-123253	CA-2014-123253
4397	AH-10690	Anna H berlin	Corporate	United States	San Diego	California	92024	West	CA-2016-148740	CA-2016-148740
4499	GR-14560	Georgia Rosenberg	Corporate	United States	San Francisco	California	94110	West	CA-2014-103401	CA-2014-103401
4580	AS-10045	Aaron Smayling	Corporate	United States	New York City	New York	10035	East	US-2014-150126	US-2014-150126
4729	LH-16900	Lena Hernandez	Consumer	United States	San Francisco	California	94110	West	CA-2014-123323	CA-2014-123323
4809	PB-19210	Phillip Breyer	Corporate	United States	Philadelphia	Pennsylvania	19134	East	CA-2014-149055	CA-2014-149055
4905	MC-17605	Matt Connell	Corporate	United States	Houston	Texas	77070	Central	US-2014-161613	US-2014-161613
4951	DL-13330	Denise Leinenbach	Consumer	United States	New York City	New York	10009	East	CA-2016-125815	CA-2016-125815
4952	NC-18415	Nathan Cano	Consumer	United States	Royal Oak	Michigan	48073	Central	CA-2015-144190	CA-2015-144190
4992	HG-14965	Henry Goldwyn	Corporate	United States	Chicago	Illinois	60653	Central	US-2017-122714	US-2017-122714
5075	MB-18085	Mick Brown	Consumer	United States	Los Angeles	California	90049	West	CA-2017-151071	CA-2017-151071
5132	BP-11185	Ben Peterman	Corporate	United States	Anaheim	California	92804	West	CA-2017-146626	CA-2017-146626
5280	AG-10675	Anna Gayman	Consumer	United States	Milwaukee	Wisconsin	53209	Central	US-2017-104094	US-2017-104094
5294	MC-18100	Mick Crebagga	Consumer	United States	Medina	Ohio	44256	East	CA-2015-111073	CA-2015-111073
5351	LH-16900	Lena Hernandez	Consumer	United States	Park Ridge	Illinois	60068	Central	US-2017-103814	US-2017-103814
5361	DW-13585	Dorothy Wardle	Corporate	United States	Fayetteville	North Carolina	28314	South	US-2017-126060	US-2017-126060
5370	KH-16630	Ken Heidel	Corporate	United States	Akron	Ohio	44312	East	CA-2017-147403	CA-2017-147403
5527	MG-17890	Michael Granlund	Home Office	United States	Santa Barbara	California	93101	West	CA-2017-166933	CA-2017-166933
5618	DV-13045	Darrin Van Huff	Corporate	United States	Memphis	Tennessee	38109	South	CA-2017-125745	CA-2017-125745
5647	AG-10495	Andrew Gjertsen	Corporate	United States	Alexandria	Virginia	22304	South	CA-2015-104241	CA-2015-104241
5690	RB-19705	Roger Barcio	Home Office	United States	Houston	Texas	77070	Central	CA-2015-119550	CA-2015-119550
5715	AG-10900	Arthur Gainer	Consumer	United States	Richmond	Virginia	23223	South	CA-2017-116939	CA-2017-116939
5727	AH-10690	Anna H berlin	Corporate	United States	Houston	Texas	77095	Central	CA-2015-110548	CA-2015-110548
5759	BH-11710	Brosina Hoffman	Consumer	United States	Hialeah	Florida	33012	South	CA-2015-149300	CA-2015-149300
5767	PM-19135	Peter McVee	Home Office	United States	San Antonio	Texas	78207	Central	CA-2016-149685	CA-2016-149685
5888	BP-11050	Barry Pond	Corporate	United States	Cranston	Rhode Island	2920	East	CA-2017-151596	CA-2017-151596
5925	RB-19435	Richard Bierner	Consumer	United States	Springfield	Virginia	22153	South	CA-2017-146458	CA-2017-146458
6075	FH-14365	Fred Hopkins	Corporate	United States	Los Angeles	California	90008	West	CA-2017-121398	CA-2017-121398
6089	BF-10975	Barbara Fisher	Corporate	United States	Roswell	Georgia	30076	South	CA-2015-137281	CA-2015-137281
6090	PC-18745	Pamela Coakley	Corporate	United States	Loveland	Colorado	80538	West	US-2017-162068	US-2017-162068
6150	JG-15310	Jason Gross	Corporate	United States	Long Beach	California	90805	West	CA-2017-101322	CA-2017-101322
6152	EK-13795	Eileen Kiefer	Home Office	United States	San Francisco	California	94110	West	CA-2014-111871	CA-2014-111871
6153	RD-19585	Rob Dowd	Consumer	United States	Los Angeles	California	90004	West	CA-2017-139437	CA-2017-139437
6273	AS-10285	Alejandro Savely	Corporate	United States	Palatine	Illinois	60067	Central	CA-2017-149706	CA-2017-149706
6282	JK-15205	Jamie Kunitz	Consumer	United States	Marion	Ohio	43302	East	CA-2015-116484	CA-2015-116484
6352	BF-11275	Beth Fritzler	Corporate	United States	Miami	Florida	33178	South	CA-2017-161130	CA-2017-161130
6361	FC-14245	Frank Carlisle	Home Office	United States	Los Angeles	California	90032	West	CA-2015-115693	CA-2015-115693
6424	RD-19660	Robert Dilbeck	Home Office	United States	Oakland	California	94601	West	CA-2015-149650	CA-2015-149650
6454	BT-11680	Brian Thompson	Consumer	United States	Houston	Texas	77036	Central	CA-2015-125710	CA-2015-125710
6550	GH-14410	Gary Hansen	Home Office	United States	Lakeville	Minnesota	55044	Central	US-2015-164966	US-2015-164966
6835	BM-11575	Brendan Murry	Corporate	United States	Montebello	California	90640	West	CA-2016-142615	CA-2016-142615
6872	RF-19345	Randy Ferguson	Corporate	United States	Chicago	Illinois	60610	Central	CA-2016-145009	CA-2016-145009
6922	PS-19045	Penelope Sewall	Home Office	United States	New York City	New York	10011	East	CA-2017-109211	CA-2017-109211
6927	KM-16660	Khloe Miller	Consumer	United States	Los Angeles	California	90032	West	CA-2016-140046	CA-2016-140046
7019	SM-20005	Sally Matthias	Consumer	United States	New York City	New York	10035	East	US-2016-154256	US-2016-154256
7121	MM-18280	Muhammed MacIntyre	Corporate	United States	Smyrna	Tennessee	37167	South	US-2014-147774	US-2014-147774
7246	SB-20170	Sarah Bern	Consumer	United States	Los Angeles	California	90032	West	CA-2017-145807	CA-2017-145807
7252	EM-13825	Elizabeth Moffitt	Corporate	United States	Hollywood	Florida	33021	South	CA-2016-116764	CA-2016-116764
7294	CB-12415	Christy Brittain	Consumer	United States	Los Angeles	California	90036	West	CA-2016-113656	CA-2016-113656
7317	NB-18655	Nona Balk	Corporate	United States	New York City	New York	10011	East	CA-2016-132066	CA-2016-132066
7604	TH-21115	Thea Hudgings	Corporate	United States	Providence	Rhode Island	2908	East	CA-2016-152520	CA-2016-152520
7728	JK-15640	Jim Kriz	Home Office	United States	New York City	New York	10009	East	US-2015-150231	US-2015-150231
7736	DG-13300	Deirdre Greer	Corporate	United States	Seattle	Washington	98105	West	US-2016-106313	US-2016-106313
7738	AG-10330	Alex Grayson	Consumer	United States	Charlotte	North Carolina	28205	South	CA-2017-108287	CA-2017-108287
7786	PB-19150	Philip Brown	Consumer	United States	New York City	New York	10009	East	US-2014-111353	US-2014-111353
7791	FG-14260	Frank Gastineau	Home Office	United States	Philadelphia	Pennsylvania	19120	East	CA-2017-160801	CA-2017-160801
7894	NM-18445	Nathan Mautz	Home Office	United States	New York City	New York	10011	East	CA-2017-125367	CA-2017-125367
8087	JL-15130	Jack Lebron	Consumer	United States	Wilmington	North Carolina	28403	South	CA-2017-120894	CA-2017-120894
8134	GH-14485	Gene Hale	Corporate	United States	Dallas	Texas	75081	Central	CA-2015-131352	CA-2015-131352
8178	CM-12115	Chad McGuire	Consumer	United States	Los Angeles	California	90008	West	CA-2017-149699	CA-2017-149699
8264	AM-10705	Anne McFarland	Consumer	United States	Jacksonville	North Carolina	28540	South	CA-2015-138457	CA-2015-138457
8280	BD-11725	Bruce Degenhardt	Consumer	United States	Columbus	Georgia	31907	South	CA-2017-146192	CA-2017-146192
8304	NL-18310	Nancy Lomonaco	Home Office	United States	San Francisco	California	94110	West	US-2014-120313	US-2014-120313
8437	AM-10705	Anne McFarland	Consumer	United States	Las Vegas	Nevada	89115	West	CA-2015-151470	CA-2015-151470
8442	DB-13615	Doug Bickford	Consumer	United States	Tucson	Arizona	85705	West	CA-2017-145779	CA-2017-145779
8517	SF-20200	Sarah Foster	Consumer	United States	New York City	New York	10009	East	CA-2016-132899	CA-2016-132899
8573	BT-11680	Brian Thompson	Consumer	United States	Houston	Texas	77041	Central	CA-2014-121629	CA-2014-121629
8585	MH-17440	Mark Haberlin	Corporate	United States	Escondido	California	92025	West	CA-2014-104808	CA-2014-104808
8686	PW-19030	Pauline Webber	Corporate	United States	Watertown	New York	13601	East	CA-2017-137323	CA-2017-137323
8695	CR-12625	Corey Roper	Home Office	United States	Grand Rapids	Michigan	49505	Central	US-2014-112795	US-2014-112795
8825	TB-21055	Ted Butterfield	Consumer	United States	Reading	Pennsylvania	19601	East	CA-2017-117156	CA-2017-117156
8831	RP-19270	Rachel Payne	Corporate	United States	Seattle	Washington	98115	West	CA-2016-167983	CA-2016-167983
8981	DL-13315	Delfina Latchford	Consumer	United States	Romeoville	Illinois	60441	Central	CA-2014-108182	CA-2014-108182
9011	ND-18460	Neil Ducich	Corporate	United States	Huntsville	Alabama	35810	South	CA-2017-127803	CA-2017-127803
9023	TC-21475	Tony Chapman	Home Office	United States	Fort Collins	Colorado	80525	West	US-2016-141880	US-2016-141880
9030	JL-15130	Jack Lebron	Consumer	United States	New Rochelle	New York	10801	East	CA-2014-138198	CA-2014-138198
9034	SC-20095	Sanjit Chand	Consumer	United States	Fayetteville	Arkansas	72701	South	CA-2014-152268	CA-2014-152268
9040	AB-10105	Adrian Barton	Consumer	United States	Detroit	Michigan	48205	Central	CA-2016-117121	CA-2016-117121
9078	SP-20650	Stephanie Phelps	Corporate	United States	Omaha	Nebraska	68104	Central	US-2014-124625	US-2014-124625
9098	SV-20785	Stewart Visinsky	Consumer	United States	Bloomington	Indiana	47401	Central	US-2014-158365	US-2014-158365
9212	AI-10855	Arianne Irving	Consumer	United States	Roseville	California	95661	West	CA-2015-167479	CA-2015-167479
9274	AH-10210	Alan Hwang	Consumer	United States	Henderson	Kentucky	42420	South	CA-2017-146983	CA-2017-146983
9511	LM-17065	Liz MacKendrick	Consumer	United States	New York City	New York	10024	East	CA-2016-105263	CA-2016-105263
9512	CS-11845	Cari Sayre	Corporate	United States	Chicago	Illinois	60623	Central	CA-2014-130575	CA-2014-130575
9602	JP-15520	Jeremy Pistek	Consumer	United States	Jonesboro	Arkansas	72401	South	CA-2016-117604	CA-2016-117604
9702	SP-20920	Susan Pistek	Consumer	United States	San Luis Obispo	California	93405	West	CA-2016-105291	CA-2016-105291
9717	DB-13270	Deborah Brumfield	Home Office	United States	Philadelphia	Pennsylvania	19134	East	US-2016-144477	US-2016-144477
9745	BE-11410	Bobby Elias	Consumer	United States	Aurora	Illinois	60505	Central	CA-2017-141782	CA-2017-141782
9753	NZ-18565	Nick Zandusky	Home Office	United States	Seattle	Washington	98115	West	US-2016-158680	US-2016-158680
9761	KM-16375	Katherine Murray	Home Office	United States	Springdale	Arkansas	72762	South	CA-2017-159135	CA-2017-159135
9897	JF-15415	Jennifer Ferguson	Consumer	United States	Chicago	Illinois	60653	Central	CA-2014-156342	CA-2014-156342
9982	TB-21055	Ted Butterfield	Consumer	United States	Fairfield	Ohio	45014	East	CA-2017-163566	CA-2017-163566
9987	ML-17410	Maris LaWare	Consumer	United States	Los Angeles	California	90008	West	CA-2016-125794	CA-2016-125794
2370	KL-16555	Kelly Lampkin	Corporate	United States	Fairfield	Ohio	45014	East	US-2016-129469	US-2016-129469
2460	JG-15160	James Galang	Consumer	United States	Plainfield	New Jersey	7060	East	CA-2017-138548	CA-2017-138548
2555	JC-15775	John Castell	Consumer	United States	Tallahassee	Florida	32303	South	CA-2016-118626	CA-2016-118626
2659	PK-19075	Pete Kriz	Consumer	United States	San Francisco	California	94110	West	CA-2016-150343	CA-2016-150343
2688	RA-19285	Ralph Arnett	Consumer	United States	Peoria	Illinois	61604	Central	US-2016-128195	US-2016-128195
2691	CM-12160	Charles McCrossin	Consumer	United States	Philadelphia	Pennsylvania	19134	East	CA-2017-156412	CA-2017-156412
2704	RP-19390	Resi P lking	Consumer	United States	Baltimore	Maryland	21215	East	CA-2014-143413	CA-2014-143413
2719	SE-20110	Sanjit Engle	Consumer	United States	Costa Mesa	California	92627	West	CA-2017-144827	CA-2017-144827
2774	RD-19585	Rob Dowd	Consumer	United States	Detroit	Michigan	48205	Central	CA-2016-131576	CA-2016-131576
2857	DJ-13510	Don Jones	Corporate	United States	San Diego	California	92037	West	CA-2016-128594	CA-2016-128594
2902	DB-12910	Daniel Byrd	Home Office	United States	Columbus	Georgia	31907	South	CA-2017-124898	CA-2017-124898
2929	TH-21550	Tracy Hopkins	Home Office	United States	Burlington	North Carolina	27217	South	US-2017-120390	US-2017-120390
2977	DV-13045	Darrin Van Huff	Corporate	United States	Philadelphia	Pennsylvania	19143	East	CA-2017-139773	CA-2017-139773
2994	MJ-17740	Max Jones	Consumer	United States	Detroit	Michigan	48227	Central	CA-2017-147291	CA-2017-147291
3006	PA-19060	Pete Armstrong	Home Office	United States	Eau Claire	Wisconsin	54703	Central	CA-2014-148761	CA-2014-148761
3045	BP-11230	Benjamin Patterson	Consumer	United States	Troy	Ohio	45373	East	CA-2015-135174	CA-2015-135174
3148	AR-10825	Anthony Rawles	Corporate	United States	Los Angeles	California	90004	West	CA-2014-109218	CA-2014-109218
3175	EP-13915	Emily Phan	Consumer	United States	Detroit	Michigan	48227	Central	CA-2017-157483	CA-2017-157483
3191	DR-12940	Daniel Raglin	Home Office	United States	Chicago	Illinois	60610	Central	US-2015-163783	US-2015-163783
3252	BG-11740	Bruce Geld	Consumer	United States	Philadelphia	Pennsylvania	19120	East	CA-2017-119389	CA-2017-119389
3260	LB-16795	Laurel Beltran	Home Office	United States	Highland Park	Illinois	60035	Central	US-2016-162103	US-2016-162103
3358	NF-18595	Nicole Fjeld	Home Office	United States	Chicago	Illinois	60610	Central	CA-2017-100335	CA-2017-100335
3404	HZ-14950	Henia Zydlo	Consumer	United States	Houston	Texas	77095	Central	CA-2017-168739	CA-2017-168739
3537	FM-14380	Fred McMath	Consumer	United States	New York City	New York	10024	East	CA-2016-145842	CA-2016-145842
3587	AG-10300	Aleksandra Gannaway	Corporate	United States	San Francisco	California	94122	West	CA-2017-161823	CA-2017-161823
3662	SC-20050	Sample Company A	Home Office	United States	Jackson	Michigan	49201	Central	CA-2016-155005	CA-2016-155005
3745	AP-10915	Arthur Prichep	Consumer	United States	Rock Hill	South Carolina	29730	South	CA-2014-113047	CA-2014-113047
3851	MS-17980	Michael Stewart	Corporate	United States	Springfield	Missouri	65807	Central	CA-2015-142377	CA-2015-142377
3866	GW-14605	Giulietta Weimer	Consumer	United States	San Francisco	California	94122	West	CA-2014-124709	CA-2014-124709
4089	LH-16900	Lena Hernandez	Consumer	United States	Jonesboro	Arkansas	72401	South	US-2014-156559	US-2014-156559
4125	BG-11695	Brooke Gillingham	Corporate	United States	Watertown	New York	13601	East	CA-2014-127523	CA-2014-127523
4131	AB-10600	Ann Blume	Corporate	United States	Chicago	Illinois	60623	Central	CA-2014-115336	CA-2014-115336
4190	CS-12175	Charles Sheldon	Corporate	United States	Iowa City	Iowa	52240	Central	CA-2016-157714	CA-2016-157714
4271	SH-20635	Stefanie Holloman	Corporate	United States	Jackson	Tennessee	38301	South	CA-2015-166975	CA-2015-166975
4511	KM-16225	Kalyca Meade	Corporate	United States	Springfield	Missouri	65807	Central	CA-2016-119935	CA-2016-119935
4535	MC-18130	Mike Caudle	Corporate	United States	Los Angeles	California	90004	West	CA-2015-163104	CA-2015-163104
4569	DB-13660	Duane Benoit	Consumer	United States	Houston	Texas	77095	Central	CA-2015-111990	CA-2015-111990
4715	AB-10105	Adrian Barton	Consumer	United States	Portland	Oregon	97206	West	CA-2017-121643	CA-2017-121643
4784	GB-14575	Giulietta Baptist	Consumer	United States	Wichita	Kansas	67212	Central	US-2017-147984	US-2017-147984
4823	NZ-18565	Nick Zandusky	Home Office	United States	Yuma	Arizona	85364	West	CA-2016-134222	CA-2016-134222
4985	CK-12760	Cyma Kinney	Corporate	United States	Nashville	Tennessee	37211	South	CA-2015-160696	CA-2015-160696
5003	EH-14125	Eugene Hildebrand	Home Office	United States	Newport News	Virginia	23602	South	CA-2016-136126	CA-2016-136126
5005	TM-21010	Tamara Manning	Consumer	United States	Jackson	Mississippi	39212	South	CA-2014-156006	CA-2014-156006
5106	BM-11785	Bryan Mills	Consumer	United States	Deltona	Florida	32725	South	CA-2014-116568	CA-2014-116568
5116	DD-13570	Dorothy Dickinson	Consumer	United States	Philadelphia	Pennsylvania	19134	East	CA-2017-125640	CA-2017-125640
5218	NS-18640	Noel Staavos	Corporate	United States	Los Angeles	California	90049	West	CA-2017-134635	CA-2017-134635
5220	CA-12775	Cynthia Arntzen	Consumer	United States	Detroit	Michigan	48205	Central	CA-2017-145653	CA-2017-145653
5248	JE-15745	Joel Eaton	Consumer	United States	Frankfort	Illinois	60423	Central	US-2015-168914	US-2015-168914
5249	EJ-14155	Eva Jacobs	Consumer	United States	Seattle	Washington	98105	West	US-2017-110989	US-2017-110989
5387	GA-14725	Guy Armstrong	Consumer	United States	Rogers	Arkansas	72756	South	CA-2017-152786	CA-2017-152786
5398	MC-17605	Matt Connell	Corporate	United States	Los Angeles	California	90004	West	CA-2016-145492	CA-2016-145492
5399	BM-11650	Brian Moss	Corporate	United States	Lancaster	Ohio	43130	East	CA-2016-163202	CA-2016-163202
5441	TC-21295	Toby Carlisle	Consumer	United States	Jupiter	Florida	33458	South	US-2017-153633	US-2017-153633
5530	TB-21355	Todd Boyes	Corporate	United States	Cedar Hill	Texas	75104	Central	CA-2017-136609	CA-2017-136609
5646	HM-14860	Harry Marie	Corporate	United States	Morristown	New Jersey	7960	East	CA-2017-127117	CA-2017-127117
5654	TH-21235	Tiffany House	Corporate	United States	Long Beach	California	90805	West	US-2014-134187	US-2014-134187
5895	KD-16495	Keith Dawkins	Corporate	United States	Los Angeles	California	90036	West	CA-2017-100825	CA-2017-100825
6043	TB-21520	Tracy Blumstein	Consumer	United States	Sierra Vista	Arizona	85635	West	CA-2016-117912	CA-2016-117912
6066	TT-21070	Ted Trevino	Consumer	United States	Philadelphia	Pennsylvania	19120	East	CA-2015-119942	CA-2015-119942
6203	PK-19075	Pete Kriz	Consumer	United States	Apple Valley	California	92307	West	CA-2016-118332	CA-2016-118332
6263	MK-17905	Michael Kennedy	Corporate	United States	Rockford	Illinois	61107	Central	CA-2016-132479	CA-2016-132479
6303	AH-10210	Alan Hwang	Consumer	United States	Dallas	Texas	75220	Central	CA-2017-166919	CA-2017-166919
